ms,sensor1
6775328,0.41
6776342,0.411
6777356,0.41
6778370,0.418
6779384,0.414
6780398,0.411
6781412,0.416
6782426,0.417
6783449,0.41
6784463,0.411
6785477,0.403
6786491,0.411
6787505,0.401
6788519,0.418
6789533,0.418
6790547,0.415
6791561,0.421
6792575,0.428
6793589,0.411
6794603,0.421
6795617,0.412
6796638,0.418
6797652,0.412
6798666,0.415
6799684,0.416
6800698,0.415
6801712,0.41
6802726,0.419
6803740,0.404
6804754,0.407
6805768,0.407
6806782,0.408
6807796,0.415
6808810,0.404
6809824,0.402
6810838,0.418
6811852,0.422
6812866,0.417
6813880,0.407
6814894,0.417
6815908,0.411
6816922,0.408
6817936,0.41
6818950,0.422
6819964,0.416
6820978,0.409
6821992,0.417
6823006,0.417
6824024,0.415
6825038,0.399
6826052,0.405
6827066,0.41
6828080,0.416
6829094,0.407
6830108,0.419
6831122,0.415
6832136,0.41
6833150,0.414
6834164,0.411
6835178,0.409
6836192,0.413
6837206,0.41
6838220,0.41
6839234,0.413
6840248,0.41
6841262,0.415
6842276,0.415
6843290,0.418
6844304,0.413
6845318,0.418
6846332,0.418
6847346,0.416
6848360,0.421
6849378,0.408
6850392,0.41
6851406,0.417
6852420,0.418
6853434,0.416
6854448,0.405
6855462,0.417
6856476,0.417
6857490,0.422
6858504,0.402
6859518,0.42
6860532,0.415
6861546,0.409
6862560,0.417
6863574,0.418
6864588,0.41
6865602,0.414
6866616,0.405
6867630,0.42
6868644,0.41
6869658,0.423
6870672,0.41
6871686,0.402
6872700,0.418
6873718,0.418
6874732,0.407
6875746,0.41
6876760,0.417
6877774,0.421
6878788,0.416
6879802,0.41
6880816,0.407
6881830,0.421
6882844,0.416
6883858,0.403
6884872,0.417
6885886,0.408
6886900,0.416
6887914,0.414
6888928,0.417
6889942,0.404
6890956,0.424
6891970,0.416
6892984,0.414
6893998,0.425
6895012,0.41
6896026,0.41
6897040,0.408
6898052,0.41
6899066,0.404
6900090,0.406
6901104,0.416
6902118,0.403
6903132,0.418
6904146,0.414
6905160,0.411
6906174,0.401
6907188,0.409
6908202,0.418
6909216,0.403
6910230,0.405
6911244,0.414
6912258,0.414
6913272,0.417
6914286,0.415
6915300,0.406
6916314,0.408
6917328,0.417
6918342,0.412
6919356,0.41
6920370,0.41
6921384,0.406
6922398,0.413
6923416,0.403
6924430,0.414
6925444,0.41
6926458,0.408
6927472,0.426
6928486,0.422
6929500,0.418
6930514,0.413
6931528,0.414
6932542,0.407
6933556,0.413
6934570,0.43
6935584,0.418
6936598,0.409
6937612,0.414
6938626,0.41
6939640,0.421
6940654,0.412
6941668,0.418
6942682,0.413
6943696,0.414
6944710,0.422
6945724,0.415
6946738,0.407
6947756,0.417
6948770,0.416
6949784,0.421
6950798,0.398
6951812,0.413
6952826,0.417
6953840,0.41
6954854,0.414
6955868,0.422
6956882,0.409
6957896,0.416
6958910,0.415
6959924,0.408
6960938,0.41
6961952,0.406
6962966,0.416
6963980,0.414
6964994,0.41
6966008,0.409
6967022,0.409
6968036,0.413
6969075,0.41
6970089,0.413
6971103,0.417
6972117,0.417
6973135,0.41
6974149,0.414
6975163,0.408
6976177,0.408
6977191,0.414
6978205,0.423
6979219,0.407
6980233,0.418
6981247,0.408
6982261,0.409
6983275,0.418
6984289,0.418
6985303,0.417
6986317,0.408
6987331,0.413
6988345,0.42
6989359,0.409
6990373,0.421
6991387,0.419
6992401,0.413
6993415,0.412
6994429,0.406
6995443,0.414
6996457,0.408
6997475,0.396
6998489,0.407
6999503,0.42
7000517,0.41
7001531,0.402
7002545,0.418
7003559,0.422
7004573,0.409
7005587,0.413
7006601,0.425
7007615,0.419
7008629,0.413
7009643,0.41
7010657,0.412
7011671,0.408
7012685,0.404
7013699,0.414
7014713,0.413
7015727,0.414
7016741,0.41
7017755,0.414
7018769,0.412
7019783,0.403
7020797,0.404
7021815,0.42
7022829,0.408
7023843,0.412
7024857,0.408
7025881,0.419
7026895,0.415
7027909,0.391
7028923,0.406
7029937,0.394
7030951,0.413
7031965,0.414
7032979,0.404
7033993,0.397
7035007,0.404
7036021,0.402
7037035,0.414
7038049,0.401
7039063,0.412
7040084,0.411
7041098,0.409
7042112,0.405
7043126,0.414
7044140,0.406
7045154,0.406
7046168,0.407
7047186,0.41
7048200,0.401
7049214,0.412
7050228,0.415
7051242,0.413
7052256,0.409
7053270,0.412
7054284,0.408
7055298,0.414
7056312,0.415
7057326,0.407
7058340,0.399
7059354,0.409
7060368,0.427
7061382,0.402
7062396,0.402
7063410,0.418
7064424,0.412
7065438,0.414
7066452,0.413
7067466,0.424
7068480,0.402
7069494,0.399
7070508,0.418
7071526,0.413
7072540,0.409
7073554,0.402
7074568,0.409
7075582,0.408
7076596,0.412
7077610,0.408
7078624,0.413
7079638,0.409
7080652,0.418
7081666,0.41
7082680,0.415
7083694,0.402
7084708,0.404
7085722,0.419
7086736,0.415
7087750,0.408
7088764,0.409
7089778,0.411
7090792,0.406
7091806,0.427
7092820,0.408
7093834,0.406
7094848,0.415
7095862,0.411
7096880,0.418
7097894,0.435
7098908,0.417
7099922,0.407
7100936,0.412
7101950,0.418
7102964,0.41
7103978,0.408
7104992,0.396
7106006,0.421
7107020,0.416
7108034,0.407
7109048,0.411
7110062,0.41
7111076,0.407
7112090,0.411
7113104,0.417
7114118,0.402
7115132,0.401
7116146,0.407
7117160,0.387
7118174,0.414
7119188,0.412
7120202,0.407
7121220,0.409
7122234,0.412
7123248,0.399
7124262,0.402
7125276,0.403
7126290,0.406
7127304,0.418
7128318,0.414
7129332,0.411
7130346,0.407
7131360,0.414
7132374,0.422
7133388,0.408
7134402,0.412
7135416,0.413
7136430,0.413
7137444,0.403
7138458,0.417
7139472,0.408
7140486,0.406
7141500,0.403
7142514,0.403
7143528,0.403
7144542,0.421
7145560,0.402
7146574,0.411
7147588,0.402
7148602,0.408
7149616,0.411
7150630,0.407
7151644,0.405
7152658,0.411
7153682,0.415
7154696,0.413
7155710,0.407
7156724,0.41
7157738,0.405
7158752,0.416
7159766,0.416
7160780,0.416
7161794,0.411
7162808,0.412
7163822,0.412
7164836,0.415
7165850,0.411
7166864,0.399
7167878,0.433
7168892,0.4
7169906,0.396
7170923,0.406
7171937,0.412
7172951,0.406
7173965,0.406
7174979,0.407
7175993,0.411
7177007,0.41
7178021,0.404
7179035,0.4
7180049,0.395
7181063,0.411
7182077,0.418
7183091,0.412
7184105,0.411
7185119,0.41
7186133,0.403
7187147,0.398
7188161,0.411
7189175,0.413
7190189,0.402
7191203,0.402
7192217,0.418
7193231,0.402
7194270,0.412
7195288,0.403
7196302,0.411
7197316,0.389
7198330,0.41
7199344,0.405
7200358,0.399
7201372,0.416
7202386,0.391
7203400,0.394
7204414,0.406
7205428,0.398
7206442,0.411
7207456,0.41
7208470,0.404
7209484,0.41
7210498,0.405
7211512,0.417
7212526,0.411
7213540,0.405
7214554,0.406
7215568,0.407
7216582,0.393
7217596,0.412
7218610,0.403
7219627,0.41
7220641,0.41
7221655,0.403
7222669,0.413
7223683,0.411
7224697,0.406
7225711,0.412
7226725,0.398
7227739,0.406
7228753,0.411
7229767,0.421
7230781,0.41
7231795,0.415
7232809,0.411
7233823,0.409
7234837,0.412
7235851,0.404
7236865,0.406
7237879,0.411
7238893,0.411
7239907,0.413
7240921,0.411
7241935,0.403
7242949,0.416
7243963,0.405
7244981,0.411
7245995,0.402
7247009,0.406
7248023,0.401
7249037,0.402
7250051,0.432
7251065,0.417
7252079,0.402
7253093,0.406
7254107,0.406
7255121,0.399
7256135,0.415
7257149,0.403
7258163,0.392
7259177,0.402
7260191,0.408
7261205,0.406
7262219,0.407
7263233,0.413
7264247,0.407
7265262,0.402
7266276,0.403
7267290,0.417
7268304,0.41
7269331,0.403
7270345,0.419
7271359,0.421
7272373,0.408
7273387,0.394
7274401,0.409
7275415,0.406
7276429,0.402
7277443,0.418
7278457,0.421
7279471,0.417
7280485,0.403
7281499,0.424
7282513,0.415
7283535,0.402
7284549,0.411
7285563,0.412
7286577,0.409
7287591,0.413
7288605,0.41
7289619,0.411
7290633,0.406
7291647,0.406
7292661,0.414
7293675,0.404
7294693,0.411
7295707,0.402
7296721,0.413
7297735,0.41
7298749,0.41
7299763,0.406
7300777,0.415
7301791,0.405
7302805,0.411
7303819,0.399
7304833,0.405
7305847,0.424
7306861,0.41
7307875,0.41
7308889,0.406
7309903,0.411
7310917,0.401
7311931,0.395
7312945,0.405
7313959,0.406
7314973,0.423
7315987,0.394
7317001,0.416
7318015,0.402
7319032,0.409
7320046,0.411
7321060,0.405
7322074,0.41
7323088,0.409
7324102,0.41
7325116,0.413
7326130,0.401
7327144,0.41
7328158,0.39
7329172,0.413
7330186,0.409
7331200,0.41
7332214,0.395
7333228,0.406
7334242,0.4
7335256,0.401
7336270,0.402
7337284,0.397
7338298,0.405
7339312,0.41
7340326,0.411
7341340,0.409
7342354,0.391
7343372,0.411
7344386,0.408
7345400,0.41
7346414,0.411
7347428,0.428
7348442,0.418
7349456,0.405
7350470,0.397
7351484,0.409
7352498,0.409
7353512,0.414
7354526,0.403
7355540,0.415
7356554,0.404
7357568,0.418
7358582,0.409
7359596,0.402
7360610,0.411
7361624,0.409
7362638,0.411
7363652,0.401
7364666,0.41
7365680,0.396
7366694,0.405
7367708,0.404
7368725,0.41
7369739,0.41
7370753,0.41
7371767,0.41
7372781,0.398
7373795,0.404
7374809,0.402
7375823,0.393
7376837,0.41
7377851,0.398
7378865,0.409
7379879,0.404
7380893,0.402
7381907,0.409
7382921,0.402
7383935,0.405
7384949,0.39
7385963,0.399
7386977,0.397
7387991,0.41
7389005,0.421
7390019,0.418
7391033,0.412
7392047,0.403
7393064,0.415
7394078,0.391
7395092,0.404
7396106,0.402
7397120,0.408
7398134,0.408
7399148,0.402
7400162,0.418
7401176,0.416
7402190,0.417
7403204,0.432
7404218,0.402
7405232,0.42
7406246,0.412
7407270,0.4
7408284,0.399
7409298,0.422
7410312,0.405
7411326,0.414
7412340,0.411
7413354,0.402
7414368,0.398
7415382,0.404
7416396,0.409
7417408,0.401
7418422,0.402
7419461,0.391
7420475,0.406
7421489,0.409
7422503,0.401
7423517,0.408
7424531,0.402
7425545,0.407
7426559,0.421
7427573,0.404
7428587,0.404
7429601,0.409
7430615,0.409
7431629,0.407
7432643,0.408
7433657,0.397
7434671,0.403
7435685,0.405
7436699,0.404
7437713,0.406
7438727,0.409
7439741,0.41
7440755,0.404
7441769,0.403
7442787,0.402
7443801,0.412
7444815,0.408
7445829,0.403
7446843,0.416
7447857,0.403
7448871,0.419
7449885,0.41
7450899,0.402
7451913,0.381
7452927,0.403
7453941,0.393
7454955,0.403
7455969,0.399
7456983,0.402
7457997,0.405
7459011,0.403
7460025,0.412
7461039,0.403
7462053,0.407
7463067,0.411
7464081,0.411
7465095,0.402
7466109,0.405
7467127,0.408
7468141,0.401
7469155,0.403
7470169,0.407
7471183,0.407
7472197,0.393
7473211,0.41
7474225,0.409
7475239,0.388
7476253,0.391
7477267,0.407
7478281,0.404
7479295,0.4
7480309,0.414
7481323,0.392
7482337,0.41
7483351,0.41
7484365,0.408
7485379,0.403
7486393,0.404
7487407,0.4
7488421,0.411
7489435,0.406
7490449,0.396
7491463,0.384
7492481,0.408
7493495,0.404
7494509,0.396
7495523,0.396
7496537,0.404
7497551,0.408
7498565,0.409
7499579,0.411
7500593,0.419
7501607,0.402
7502621,0.407
7503635,0.387
7504649,0.402
7505663,0.402
7506677,0.41
7507691,0.394
7508705,0.403
7509719,0.403
7510733,0.413
7511756,0.411
7512770,0.399
7513784,0.406
7514798,0.403
7515812,0.406
7516830,0.41
7517844,0.402
7518858,0.402
7519872,0.41
7520886,0.41
7521900,0.407
7522914,0.402
7523928,0.402
7524942,0.406
7525956,0.407
7526978,0.403
7527992,0.406
7529006,0.41
7530020,0.395
7531034,0.408
7532048,0.404
7533062,0.416
7534076,0.412
7535090,0.407
7536104,0.4
7537118,0.39
7538132,0.411
7539146,0.413
7540160,0.41
7541178,0.403
7542192,0.406
7543206,0.402
7544220,0.403
7545234,0.389
7546248,0.41
7547262,0.395
7548276,0.401
7549290,0.402
7550304,0.407
7551318,0.401
7552332,0.406
7553346,0.396
7554360,0.391
7555374,0.409
7556388,0.396
7557402,0.409
7558416,0.413
7559430,0.407
7560444,0.402
7561458,0.41
7562472,0.405
7563486,0.402
7564500,0.406
7565514,0.402
7566532,0.4
7567546,0.394
7568560,0.412
7569574,0.406
7570588,0.408
7571602,0.41
7572616,0.388
7573630,0.4
7574644,0.398
7575658,0.39
7576672,0.408
7577686,0.407
7578700,0.402
7579714,0.392
7580728,0.405
7581742,0.414
7582756,0.401
7583770,0.406
7584784,0.399
7585798,0.411
7586812,0.407
7587826,0.409
7588840,0.409
7589854,0.398
7590872,0.406
7591886,0.399
7592900,0.406
7593914,0.405
7594928,0.417
7595942,0.411
7596956,0.401
7597970,0.399
7598984,0.409
7599998,0.41
7601012,0.406
7602026,0.4
7603040,0.395
7604054,0.406
7605068,0.388
7606082,0.41
7607096,0.402
7608110,0.394
7609124,0.407
7610138,0.397
7611152,0.408
7612166,0.401
7613180,0.405
7614194,0.394
7615208,0.408
7616226,0.408
7617240,0.401
7618254,0.405
7619268,0.407
7620282,0.39
7621296,0.4
7622310,0.408
7623324,0.394
7624338,0.402
7625352,0.417
7626366,0.401
7627380,0.405
7628394,0.406
7629408,0.409
7630422,0.402
7631436,0.406
7632450,0.405
7633464,0.406
7634478,0.41
7635492,0.394
7636506,0.405
7637520,0.4
7638534,0.399
7639548,0.406
7640566,0.398
7641580,0.404
7642594,0.419
7643608,0.398
7644647,0.401
7645661,0.402
7646675,0.405
7647689,0.397
7648703,0.407
7649717,0.405
7650731,0.411
7651745,0.406
7652759,0.405
7653773,0.406
7654787,0.402
7655801,0.4
7656815,0.405
7657829,0.411
7658843,0.405
7659857,0.411
7660871,0.406
7661894,0.405
7662908,0.405
7663922,0.396
7664940,0.406
7665954,0.399
7666968,0.411
7667982,0.398
7668996,0.401
7670010,0.399
7671024,0.392
7672038,0.401
7673052,0.407
7674066,0.414
7675080,0.411
7676094,0.407
7677108,0.408
7678122,0.414
7679136,0.405
7680150,0.406
7681164,0.409
7682178,0.397
7683192,0.398
7684206,0.4
7685220,0.405
7686234,0.391
7687248,0.398
7688262,0.395
7689276,0.406
7690294,0.41
7691308,0.389
7692322,0.394
7693336,0.406
7694350,0.404
7695364,0.391
7696378,0.396
7697392,0.396
7698406,0.405
7699420,0.4
7700434,0.395
7701448,0.397
7702462,0.426
7703476,0.401
7704490,0.404
7705504,0.404
7706518,0.404
7707532,0.411
7708546,0.413
7709560,0.395
7710574,0.41
7711588,0.414
7712602,0.405
7713616,0.401
7714634,0.395
7715648,0.396
7716662,0.406
7717676,0.399
7718690,0.411
7719704,0.405
7720718,0.418
7721732,0.398
7722746,0.405
7723760,0.406
7724774,0.397
7725788,0.406
7726802,0.395
7727816,0.4
7728830,0.411
7729844,0.39
7730858,0.406
7731872,0.413
7732886,0.407
7733900,0.404
7734914,0.404
7735928,0.412
7736942,0.401
7737956,0.397
7738974,0.412
7739988,0.41
7741002,0.398
7742016,0.4
7743030,0.407
7744044,0.413
7745058,0.399
7746072,0.397
7747086,0.394
7748100,0.406
7749114,0.399
7750128,0.397
7751142,0.399
7752156,0.394
7753179,0.397
7754193,0.398
7755207,0.406
7756221,0.411
7757235,0.404
7758249,0.397
7759263,0.404
7760277,0.396
7761291,0.403
7762305,0.396
7763319,0.406
7764337,0.396
7765351,0.408
7766365,0.399
7767379,0.4
7768393,0.415
7769407,0.405
7770428,0.403
7771442,0.395
7772456,0.387
7773470,0.406
7774484,0.396
7775498,0.403
7776512,0.403
7777526,0.391
7778540,0.4
7779554,0.407
7780568,0.399
7781582,0.409
7782596,0.395
7783610,0.399
7784624,0.412
7785638,0.41
7786652,0.403
7787666,0.392
7788684,0.409
7789698,0.412
7790712,0.398
7791726,0.398
7792740,0.384
7793754,0.39
7794768,0.404
7795782,0.385
7796796,0.399
7797810,0.399
7798824,0.41
7799838,0.389
7800852,0.415
7801866,0.398
7802880,0.403
7803894,0.405
7804908,0.4
7805922,0.411
7806936,0.392
7807950,0.398
7808964,0.404
7809978,0.404
7810992,0.407
7812006,0.42
7813020,0.395
7814038,0.403
7815052,0.406
7816066,0.409
7817080,0.403
7818094,0.391
7819108,0.397
7820122,0.398
7821136,0.387
7822150,0.41
7823164,0.411
7824178,0.405
7825192,0.391
7826206,0.396
7827220,0.402
7828234,0.406
7829248,0.403
7830262,0.399
7831276,0.406
7832290,0.402
7833304,0.402
7834318,0.402
7835332,0.397
7836346,0.405
7837360,0.406
7838378,0.414
7839392,0.406
7840406,0.403
7841420,0.403
7842434,0.42
7843448,0.395
7844462,0.402
7845476,0.398
7846490,0.388
7847504,0.402
7848518,0.41
7849532,0.394
7850546,0.397
7851560,0.395
7852574,0.405
7853588,0.402
7854602,0.402
7855616,0.396
7856630,0.391
7857644,0.396
7858658,0.402
7859672,0.399
7860686,0.409
7861700,0.403
7862718,0.395
7863732,0.402
7864746,0.402
7865760,0.402
7866774,0.399
7867788,0.395
7868802,0.397
7869841,0.399
7870855,0.402
7871869,0.411
7872883,0.403
7873897,0.395
7874911,0.418
7875925,0.392
7876939,0.402
7877953,0.394
7878967,0.402
7879981,0.398
7880995,0.395
7882009,0.395
7883023,0.397
7884037,0.391
7885051,0.41
7886065,0.39
7887079,0.406
7888097,0.395
7889111,0.396
7890125,0.398
7891139,0.401
7892153,0.392
7893167,0.397
7894181,0.398
7895195,0.387
7896209,0.397
7897223,0.395
7898237,0.402
7899251,0.398
7900265,0.397
7901279,0.401
7902293,0.402
7903307,0.387
7904321,0.39
7905335,0.401
7906349,0.395
7907363,0.389
7908377,0.385
7909391,0.392
7910405,0.406
7911419,0.396
7912437,0.413
7913451,0.401
7914465,0.399
7915489,0.391
7916503,0.403
7917517,0.395
7918531,0.402
7919545,0.395
7920559,0.398
7921573,0.392
7922587,0.402
7923601,0.404
7924615,0.406
7925629,0.39
7926643,0.396
7927657,0.396
7928671,0.404
7929685,0.388
7930699,0.393
7931713,0.391
7932727,0.402
7933741,0.406
7934755,0.4
7935769,0.39
7936781,0.394
7937795,0.41
7938809,0.41
7939823,0.389
7940837,0.411
7941851,0.404
7942865,0.413
7943879,0.395
7944893,0.391
7945907,0.4
7946921,0.4
7947935,0.393
7948949,0.405
7949963,0.402
7950977,0.396
7951991,0.395
7953005,0.401
7954019,0.405
7955033,0.392
7956047,0.398
7957061,0.391
7958075,0.411
7959089,0.408
7960103,0.414
7961117,0.392
7962143,0.395
7963157,0.404
7964171,0.396
7965185,0.395
7966199,0.407
7967213,0.41
7968227,0.401
7969241,0.396
7970255,0.401
7971269,0.401
7972283,0.395
7973297,0.404
7974311,0.397
7975325,0.395
7976339,0.403
7977353,0.402
7978367,0.382
7979381,0.375
7980395,0.394
7981409,0.397
7982423,0.395
7983437,0.396
7984451,0.401
7985465,0.384
7986483,0.4
7987497,0.387
7988511,0.388
7989525,0.396
7990539,0.395
7991553,0.402
7992567,0.402
7993581,0.392
7994595,0.405
7995609,0.396
7996633,0.391
7997647,0.402
7998661,0.402
7999675,0.419
8000689,0.394
8001703,0.417
8002717,0.395
8003731,0.405
8004745,0.394
8005759,0.396
8006773,0.4
8007787,0.4
8008801,0.388
8009815,0.402
8010829,0.392
8011854,0.395
8012868,0.394
8013882,0.404
8014896,0.4
8015910,0.405
8016924,0.393
8017938,0.401
8018952,0.381
8019966,0.4
8020980,0.408
8021994,0.399
8023008,0.402
8024022,0.4
8025036,0.4
8026050,0.402
8027064,0.401
8028078,0.384
8029092,0.394
8030106,0.394
8031120,0.398
8032134,0.394
8033148,0.413
8034162,0.395
8035176,0.4
8036193,0.395
8037207,0.4
8038221,0.396
8039235,0.399
8040249,0.4
8041263,0.39
8042277,0.395
8043291,0.387
8044305,0.398
8045319,0.412
8046333,0.401
8047347,0.402
8048361,0.399
8049375,0.404
8050389,0.386
8051403,0.402
8052417,0.401
8053431,0.391
8054446,0.402
8055460,0.391
8056474,0.411
8057488,0.389
8058502,0.391
8059516,0.401
8060534,0.4
8061548,0.39
8062562,0.396
8063576,0.414
8064590,0.406
8065604,0.391
8066618,0.402
