ms,electrode
47318950,0.543
47319964,0.548
47320978,0.546
47321992,0.539
47323006,0.546
47324020,0.543
47325034,0.546
47326058,0.546
47327072,0.540
47328086,0.543
47329100,0.548
47330114,0.545
47331128,0.547
47332142,0.544
47333156,0.543
47334170,0.544
47335184,0.548
47336198,0.542
47337212,0.540
47338230,0.547
47339244,0.546
47340258,0.544
47341272,0.543
47342286,0.538
47343300,0.545
47344314,0.547
47345328,0.550
47346342,0.544
47347356,0.549
47348370,0.548
47349385,0.550
47350399,0.546
47351413,0.544
47352427,0.549
47353441,0.544
47354455,0.547
47355469,0.539
47356483,0.543
47357497,0.546
47358511,0.548
47359525,0.549
47360539,0.542
47361553,0.551
47362567,0.547
47363581,0.547
47364595,0.549
47365609,0.547
47366624,0.544
47367638,0.550
47368652,0.551
47369666,0.547
47370684,0.550
47371698,0.545
47372712,0.544
47373726,0.542
47374740,0.542
47375754,0.549
47376769,0.542
47377783,0.545
47378797,0.546
47379811,0.546
47380825,0.551
47381839,0.545
47382853,0.544
47383867,0.551
47384881,0.542
47385895,0.543
47386909,0.543
47387923,0.545
47388937,0.547
47389951,0.551
47390965,0.547
47391979,0.546
47392993,0.548
47394007,0.539
47395021,0.549
47396035,0.550
47397049,0.550
47398063,0.550
47399077,0.547
47400091,0.541
47401105,0.547
47402119,0.543
47403137,0.541
47404151,0.547
47405165,0.544
47406179,0.544
47407193,0.542
47408216,0.540
47409230,0.547
47410244,0.531
47411258,0.546
47412280,0.543
47413294,0.549
47414308,0.550
47415322,0.543
47416336,0.543
47417350,0.542
47418364,0.547
47419378,0.547
47420392,0.542
47421406,0.543
47422420,0.547
47423434,0.539
47424448,0.551
47425462,0.550
47426476,0.548
47427490,0.548
47428504,0.546
47429518,0.549
47430532,0.547
47431546,0.551
47432560,0.551
47433612,0.546
47434626,0.544
47435644,0.540
47436658,0.551
47437672,0.541
47438686,0.544
47439700,0.544
47440714,0.551
47441728,0.547
47442742,0.544
47443756,0.545
47444770,0.547
47445784,0.543
47446798,0.551
47447812,0.546
47448826,0.543
47449840,0.540
47450854,0.542
47451868,0.550
47452882,0.550
47453896,0.548
47454910,0.547
47455924,0.542
47456938,0.542
47457953,0.543
47458967,0.539
47459981,0.548
47460995,0.544
47462009,0.539
47463023,0.548
47464037,0.538
47465051,0.542
47466065,0.548
47467079,0.547
47468097,0.545
47469111,0.544
47470125,0.549
47471139,0.546
47472153,0.551
47473167,0.540
47474181,0.565
47475195,0.540
47476209,0.543
47477223,0.549
47478237,0.543
47479251,0.543
47480265,0.538
47481279,0.544
47482293,0.540
47483307,0.543
47484321,0.542
47485335,0.542
47486349,0.543
47487363,0.543
47488377,0.542
47489391,0.540
47490405,0.543
47491419,0.548
47492433,0.538
47493447,0.546
47494461,0.549
47495475,0.550
47496489,0.544
47497503,0.550
47498517,0.551
47499531,0.548
47500549,0.547
47501563,0.545
47502577,0.547
47503591,0.550
47504605,0.547
47505619,0.551
47506633,0.542
47507647,0.546
47508661,0.542
47509675,0.543
47510689,0.550
47511703,0.545
47512717,0.550
47513731,0.543
47514745,0.543
47515759,0.547
47516773,0.542
47517787,0.541
47518801,0.552
47519815,0.551
47520829,0.544
47521843,0.544
47522857,0.543
47523871,0.538
47524885,0.544
47525899,0.552
47526913,0.539
47527928,0.547
47528942,0.542
47529956,0.547
47530970,0.548
47531984,0.545
47533002,0.551
47534016,0.548
47535030,0.547
47536044,0.540
47537058,0.543
47538072,0.531
47539086,0.545
47540100,0.545
47541114,0.551
47542128,0.546
47543142,0.540
47544156,0.540
47545170,0.543
47546184,0.539
47547198,0.539
47548212,0.543
47549226,0.539
47550240,0.543
47551254,0.539
47552268,0.545
47553282,0.545
47554296,0.539
47555310,0.542
47556324,0.544
47557338,0.551
47558352,0.546
47559366,0.543
47560380,0.550
47561394,0.546
47562408,0.547
47563422,0.547
47564436,0.544
47565454,0.542
47566468,0.547
47567482,0.543
47568496,0.543
47569510,0.543
47570524,0.543
47571538,0.547
47572552,0.547
47573566,0.543
47574580,0.551
47575594,0.553
47576608,0.540
47577622,0.547
47578636,0.542
47579660,0.541
47580674,0.543
47581688,0.546
47582702,0.545
47583716,0.547
47584730,0.552
47585744,0.543
47586758,0.550
47587772,0.551
47588786,0.547
47589800,0.547
47590814,0.538
47591828,0.550
47592842,0.547
47593856,0.547
47594870,0.551
47595884,0.551
47596898,0.542
47597916,0.554
47598930,0.551
47599945,0.550
47600959,0.551
47601973,0.544
47602987,0.545
47604001,0.550
47605015,0.547
47606029,0.545
47607043,0.543
47608057,0.550
47609071,0.551
47610085,0.549
47611099,0.550
47612113,0.551
47613127,0.543
47614141,0.551
47615155,0.551
47616169,0.546
47617184,0.543
47618198,0.551
47619212,0.542
47620226,0.547
47621240,0.550
47622254,0.552
47623268,0.552
47624282,0.549
47625296,0.543
47626310,0.547
47627324,0.551
47628338,0.546
47629352,0.551
47630370,0.549
47631384,0.551
47632436,0.551
47633450,0.551
47634464,0.541
47635478,0.550
47636492,0.549
47637506,0.541
47638520,0.548
47639534,0.546
47640548,0.547
47641562,0.554
47642576,0.542
47643590,0.549
47644604,0.547
47645618,0.553
47646632,0.544
47647646,0.548
47648660,0.549
47649674,0.545
47650688,0.543
47651702,0.540
47652725,0.547
47653739,0.548
47654753,0.550
47655767,0.549
47656789,0.545
47657803,0.540
47658817,0.540
47659831,0.547
47660845,0.543
47661859,0.551
47662877,0.547
47663891,0.541
47664905,0.539
47665919,0.539
47666933,0.540
47667947,0.541
47668961,0.545
47669975,0.542
47670989,0.540
47672003,0.550
47673017,0.543
47674031,0.540
47675045,0.545
47676059,0.543
47677073,0.545
47678087,0.545
47679101,0.539
47680115,0.548
47681129,0.551
47682143,0.549
47683157,0.543
47684171,0.547
47685185,0.543
47686199,0.544
47687213,0.542
47688227,0.546
47689241,0.536
47690255,0.541
47691269,0.540
47692283,0.537
47693297,0.540
47694311,0.543
47695329,0.537
47696343,0.541
47697357,0.542
47698371,0.539
47699385,0.550
47700399,0.538
47701413,0.548
47702427,0.546
47703441,0.537
47704455,0.548
47705469,0.540
47706483,0.545
47707497,0.539
47708511,0.545
47709525,0.546
47710539,0.549
47711553,0.547
47712567,0.548
47713581,0.544
47714595,0.544
47715609,0.541
47716624,0.544
47717638,0.548
47718652,0.541
47719666,0.543
47720680,0.543
47721694,0.547
47722708,0.538
47723722,0.539
47724736,0.540
47725750,0.543
47726764,0.539
47727782,0.537
47728796,0.537
47729810,0.542
47730824,0.548
47731838,0.535
47732852,0.543
47733866,0.541
47734880,0.540
47735894,0.537
47736908,0.544
47737922,0.537
47738936,0.544
47739950,0.539
47740964,0.537
47741978,0.538
47742992,0.540
47744006,0.538
47745020,0.543
47746034,0.543
47747048,0.545
47748062,0.543
47749076,0.539
47750090,0.544
47751104,0.542
47752118,0.538
47753132,0.538
47754146,0.540
47755160,0.546
47756174,0.544
47757188,0.543
47758202,0.538
47759216,0.541
47760234,0.537
47761248,0.541
47762262,0.544
47763276,0.547
47764290,0.541
47765304,0.538
47766318,0.539
47767332,0.538
47768346,0.544
47769360,0.541
47770374,0.540
47771388,0.539
47772402,0.538
47773416,0.540
47774430,0.545
47775444,0.536
47776458,0.536
47777472,0.542
47778486,0.539
47779500,0.537
47780514,0.538
47781528,0.536
47782542,0.544
47783556,0.539
47784570,0.547
47785584,0.543
47786599,0.541
47787613,0.534
47788627,0.543
47789641,0.541
47790655,0.537
47791669,0.537
47792687,0.542
47793701,0.544
47794715,0.536
47795729,0.540
47796743,0.535
47797757,0.535
47798771,0.536
47799785,0.543
47800799,0.541
47801813,0.544
47802827,0.546
47803841,0.544
47804855,0.535
47805869,0.542
47806883,0.535
47807897,0.543
47808911,0.539
47809925,0.537
47810939,0.535
47811953,0.537
47812967,0.543
47813981,0.538
47814995,0.544
47816009,0.539
47817023,0.547
47818037,0.544
47819051,0.538
47820065,0.535
47821079,0.534
47822093,0.536
47823107,0.541
47824121,0.543
47825139,0.535
47826153,0.542
47827167,0.535
47828181,0.539
47829195,0.537
47830209,0.536
47831261,0.543
47832275,0.538
47833299,0.535
47834313,0.535
47835327,0.539
47836341,0.541
47837355,0.538
47838369,0.535
47839383,0.537
47840397,0.535
47841411,0.536
47842425,0.544
47843439,0.537
47844453,0.539
47845467,0.541
47846481,0.542
47847495,0.539
47848509,0.540
47849523,0.533
47850537,0.535
47851551,0.537
47852565,0.537
47853579,0.537
47854593,0.544
47855607,0.543
47856621,0.539
47857639,0.538
47858653,0.539
47859667,0.537
47860681,0.539
47861695,0.544
47862709,0.540
47863723,0.543
47864737,0.535
47865751,0.546
47866765,0.532
47867779,0.543
47868793,0.545
47869807,0.534
47870821,0.537
47871835,0.536
47872849,0.535
47873863,0.534
47874877,0.544
47875891,0.540
47876905,0.536
47877919,0.543
47878933,0.535
47879947,0.537
47880961,0.535
47881975,0.538
47882989,0.537
47884003,0.541
47885017,0.543
47886031,0.539
47887045,0.539
47888059,0.540
47889073,0.540
47890091,0.536
47891105,0.540
47892119,0.535
47893133,0.542
47894147,0.535
47895161,0.538
47896184,0.537
47897198,0.535
47898212,0.533
47899226,0.536
47900240,0.537
47901262,0.532
47902276,0.536
47903290,0.535
47904304,0.535
47905318,0.542
47906332,0.532
47907346,0.534
47908360,0.535
47909374,0.531
47910388,0.537
47911402,0.543
47912416,0.534
47913430,0.546
47914444,0.538
47915458,0.539
47916472,0.535
47917486,0.541
47918500,0.538
47919514,0.541
47920528,0.533
47921542,0.540
47922560,0.545
47923574,0.539
47924588,0.537
47925602,0.536
47926616,0.536
47927630,0.537
47928644,0.540
47929658,0.543
47930672,0.541
47931686,0.543
47932700,0.541
47933714,0.537
47934728,0.535
47935742,0.539
47936756,0.543
47937770,0.537
47938784,0.536
47939798,0.543
47940812,0.533
47941826,0.540
47942840,0.535
47943854,0.534
47944868,0.543
47945882,0.542
47946896,0.537
47947910,0.536
47948924,0.539
47949938,0.544
47950952,0.543
47951966,0.541
47952980,0.539
47953994,0.536
47955012,0.534
47956026,0.539
47957040,0.533
47958054,0.535
47959068,0.544
47960082,0.540
47961096,0.540
47962110,0.543
47963124,0.540
47964138,0.542
47965152,0.543
47966166,0.543
47967180,0.541
47968194,0.543
47969208,0.533
47970222,0.546
47971236,0.536
47972250,0.542
47973264,0.535
47974278,0.534
47975292,0.536
47976306,0.534
47977320,0.524
47978334,0.535
47979348,0.537
47980362,0.540
47981376,0.545
47982390,0.535
47983404,0.534
47984418,0.542
47985432,0.540
47986446,0.537
47987464,0.540
47988478,0.542
47989492,0.533
47990506,0.542
47991520,0.539
47992534,0.543
47993548,0.533
47994562,0.544
47995576,0.536
47996590,0.534
47997604,0.535
47998618,0.539
47999632,0.543
48000646,0.536
48001660,0.543
48002674,0.536
48003688,0.537
48004702,0.538
48005716,0.535
48006730,0.543
48007744,0.539
48008758,0.539
48009772,0.537
48010786,0.534
48011800,0.541
48012814,0.542
48013828,0.543
48014842,0.539
48015856,0.543
48016871,0.543
48017885,0.540
48018899,0.545
48019917,0.542
48020931,0.539
48021945,0.536
48022959,0.537
48023973,0.540
48024987,0.535
48026001,0.539
48027015,0.533
48028029,0.543
48029043,0.532
48030095,0.536
48031109,0.535
48032123,0.536
48033137,0.535
48034151,0.541
48035165,0.539
48036179,0.540
48037193,0.537
48038207,0.538
48039221,0.535
48040235,0.534
48041249,0.534
48042263,0.534
48043277,0.534
48044291,0.534
48045305,0.534
48046319,0.534
48047333,0.539
48048347,0.536
48049361,0.537
48050375,0.536
48051389,0.540
48052407,0.540
48053421,0.539
48054435,0.543
48055449,0.535
48056463,0.539
48057477,0.540
48058491,0.536
48059505,0.533
48060519,0.540
48061533,0.537
48062547,0.538
48063561,0.543
48064575,0.542
48065589,0.533
48066603,0.539
48067617,0.543
48068631,0.535
48069645,0.536
48070659,0.543
48071673,0.543
48072687,0.537
48073701,0.536
48074715,0.535
48075729,0.529
48076743,0.542
48077757,0.539
48078771,0.533
48079785,0.532
48080799,0.544
48081813,0.533
48082827,0.538
48083841,0.543
48084859,0.535
48085873,0.543
48086897,0.542
48087911,0.543
48088925,0.533
48089939,0.536
48090953,0.534
48091967,0.539
48092981,0.540
48093995,0.539
48095009,0.539
48096023,0.543
48097037,0.543
48098051,0.540
48099065,0.543
48100079,0.538
48101093,0.535
48102107,0.541
48103121,0.544
48104135,0.538
48105149,0.535
48106163,0.536
48107177,0.540
48108191,0.535
48109205,0.539
48110219,0.539
48111233,0.535
48112247,0.531
48113261,0.538
48114275,0.532
48115289,0.543
48116303,0.542
48117321,0.532
48118335,0.539
48119349,0.537
48120363,0.530
48121377,0.536
48122391,0.536
48123405,0.532
48124419,0.536
48125433,0.537
48126447,0.531
48127461,0.540
48128475,0.536
48129489,0.540
48130503,0.543
48131517,0.538
48132531,0.540
48133545,0.542
48134559,0.539
48135573,0.538
48136587,0.542
48137601,0.535
48138615,0.543
48139629,0.534
48140653,0.542
48141667,0.537
48142681,0.533
48143695,0.539
48144709,0.542
48145723,0.524
48146745,0.533
48147759,0.539
48148773,0.542
48149791,0.542
48150805,0.541
48151819,0.541
48152833,0.540
48153847,0.535
48154861,0.537
48155875,0.539
48156889,0.534
48157903,0.539
48158917,0.533
48159931,0.531
48160945,0.539
48161959,0.535
48162973,0.542
48163987,0.535
48165001,0.538
48166015,0.533
48167029,0.535
48168043,0.532
48169057,0.537
48170071,0.537
48171085,0.537
48172099,0.533
48173113,0.543
48174127,0.534
48175141,0.531
48176155,0.533
48177169,0.537
48178183,0.532
48179197,0.540
48180211,0.543
48181225,0.535
48182243,0.542
48183257,0.535
48184271,0.535
48185285,0.536
48186299,0.537
48187313,0.529
48188327,0.533
48189341,0.533
48190355,0.529
48191369,0.532
48192383,0.530
48193397,0.533
48194411,0.539
48195425,0.537
48196439,0.530
48197453,0.531
48198467,0.535
48199481,0.535
48200495,0.532
48201509,0.529
48202523,0.539
48203537,0.532
48204551,0.531
48205565,0.530
48206579,0.537
48207593,0.533
48208607,0.531
48209621,0.533
48210635,0.531
48211649,0.534
48212663,0.534
48213677,0.528
48214694,0.537
48215708,0.534
48216722,0.541
48217736,0.538
48218750,0.537
48219764,0.535
48220778,0.541
48221792,0.535
48222806,0.544
48223820,0.537
48224834,0.544
48225848,0.542
48226862,0.543
48227876,0.540
48228928,0.537
48229942,0.535
48230956,0.541
48231970,0.541
48232984,0.530
48233998,0.538
48235012,0.536
48236026,0.543
48237040,0.535
48238054,0.541
48239068,0.540
48240082,0.535
48241096,0.534
48242110,0.533
48243124,0.540
48244138,0.539
48245152,0.534
48246166,0.536
48247184,0.536
48248198,0.538
48249212,0.531
48250226,0.538
48251240,0.540
48252254,0.538
48253268,0.534
48254282,0.535
48255296,0.538
48256310,0.531
48257325,0.534
48258339,0.531
48259353,0.533
48260367,0.540
48261381,0.536
48262395,0.530
48263409,0.537
48264423,0.539
48265437,0.532
48266451,0.534
48267465,0.534
48268479,0.531
48269493,0.540
48270507,0.530
48271521,0.533
48272535,0.539
48273549,0.537
48274563,0.529
48275577,0.526
48276591,0.536
48277605,0.533
48278619,0.533
48279637,0.537
48280651,0.537
48281665,0.535
48282679,0.535
48283693,0.538
48284707,0.543
48285721,0.540
48286735,0.534
48287749,0.543
48288763,0.535
48289777,0.540
48290791,0.540
48291805,0.539
48292819,0.530
48293833,0.533
48294847,0.539
48295861,0.528
48296875,0.539
48297889,0.533
48298903,0.535
48299917,0.537
48300931,0.542
48301945,0.539
48302959,0.532
48303973,0.528
48304987,0.530
48306001,0.540
48307015,0.531
48308029,0.532
48309043,0.531
48310057,0.537
48311071,0.538
48312089,0.529
48313103,0.535
48314117,0.539
48315131,0.539
48316145,0.535
48317159,0.531
48318173,0.533
48319187,0.535
48320201,0.529
48321215,0.535
48322229,0.535
48323243,0.530
48324257,0.533
48325271,0.532
48326285,0.534
48327300,0.530
48328314,0.532
48329328,0.530
48330342,0.531
48331356,0.532
48332370,0.538
48333384,0.537
48334398,0.530
48335412,0.539
48336426,0.539
48337440,0.531
48338454,0.531
48339468,0.532
48340492,0.528
48341506,0.533
48342520,0.536
48343534,0.538
48344552,0.529
48345566,0.533
48346580,0.541
48347594,0.542
48348608,0.534
48349622,0.538
48350636,0.535
48351650,0.534
48352664,0.537
48353678,0.533
48354692,0.530
48355706,0.529
48356720,0.539
48357734,0.541
48358748,0.534
48359762,0.537
48360776,0.540
48361790,0.540
48362804,0.532
48363818,0.536
48364832,0.537
48365846,0.538
48366860,0.531
48367874,0.542
48368888,0.540
48369902,0.537
48370916,0.539
48371930,0.536
48372944,0.542
48373958,0.530
48374972,0.537
48375986,0.539
48377004,0.538
48378018,0.536
48379032,0.539
48380046,0.531
48381060,0.533
48382074,0.532
48383088,0.529
48384102,0.530
48385125,0.537
48386139,0.530
48387153,0.531
48388167,0.535
48389181,0.530
48390195,0.529
48391218,0.540
48392232,0.534
48393246,0.536
48394260,0.541
48395274,0.540
48396288,0.536
48397302,0.534
